iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.082831611696,0.399709564853,0.0748801954655,0.833666666667,0.2,0.852,0.533732277
10,0.0828896159205,0.398848451264,0.0745935319692,0.833666666667,0.2,0.851,5.791611097
20,0.0829574696528,0.39999999982,0.0741864514093,0.833666666667,0.2,0.851,11.546382341
30,0.0830798918074,0.399933977204,0.0745000000058,0.833666666667,0.2,0.851,17.102094427
40,0.0829242251928,0.397664434762,0.0751939146188,0.833666666667,0.2,0.851,22.993770413
50,0.082843327592,0.386969811511,0.0767881223156,0.833666666667,0.2,0.851,29.072275033
60,0.0829265111481,0.398707094132,0.0754289708437,0.833333333333,0.2,0.851,35.57432985
70,0.0825821530733,0.394869189656,0.0743290637559,0.833666666667,0.2,0.851,41.833876994
80,0.0827417124836,0.393392556261,0.0728618930411,0.833666666667,0.2,0.851,47.937453739
90,0.0824940422367,0.391599318942,0.0749833056788,0.833666666667,0.2,0.851,54.047995348
100,0.0825523604043,0.399818576564,0.074520610928,0.833666666667,0.2,0.851,60.202907077
110,0.0827010108253,0.400000606064,0.0745689056667,0.833333333333,0.2,0.851,66.380159492
120,0.0826304819167,0.397512780331,0.0745824442336,0.833666666667,0.2,0.851,72.245743058
130,0.0825844424722,0.398680029381,0.0744873350038,0.833666666667,0.2,0.85,78.057046336
140,0.0826654355765,0.3999880334,0.0751147754792,0.833666666667,0.2,0.851,83.706259853
150,0.0826310080357,0.398643876508,0.0749067594937,0.833666666667,0.2,0.851,89.761987983
160,0.0823491438522,0.397437006671,0.0745602473673,0.833666666667,0.2,0.851,95.74168179
170,0.0824840275676,0.397186016651,0.0748056757,0.833666666667,0.2,0.851,101.77982606
180,0.0827280323189,0.394655848455,0.0742530287877,0.833666666667,0.2,0.851,107.971921338
190,0.0825157581076,0.39871680339,0.074483459958,0.833666666667,0.2,0.851,114.168178315
200,0.0825754811635,0.397424585141,0.0745438333058,0.833666666667,0.2,0.851,121.980798938
210,0.0826286891025,0.397537283521,0.0746780518032,0.833666666667,0.2,0.851,128.23446071
220,0.0826733969622,0.397539200625,0.0747385428056,0.833666666667,0.2,0.851,135.092781511
230,0.0824661248952,0.398736740165,0.0748522059248,0.833666666667,0.2,0.851,141.006823637
240,0.0825823007521,0.397097747185,0.0744372475676,0.833666666667,0.2,0.851,147.245596917
250,0.0823190012165,0.396308801329,0.074811735867,0.833666666667,0.2,0.851,153.8602754
260,0.0826974483715,0.398769600446,0.0746859613287,0.833666666667,0.2,0.851,160.262436056
270,0.0826891590109,0.39876957617,0.0744103776903,0.833666666667,0.2,0.851,166.571690748
280,0.0824303208583,0.397539200757,0.0744932252099,0.833666666667,0.2,0.851,172.576328427
290,0.0825661929093,0.39749508105,0.0749447984167,0.833666666667,0.2,0.851,179.611159574
300,0.0824905461419,0.397539200885,0.0750426558538,0.833666666667,0.2,0.851,187.144681249
310,0.0822711886409,0.397538680979,0.0750739345009,0.833666666667,0.2,0.851,193.979920607
320,0.0824930604748,0.397538328908,0.0745643679796,0.833666666667,0.2,0.851,199.972523603
330,0.0825978906484,0.399837631115,0.0750881662142,0.833666666667,0.2,0.851,205.996660131
340,0.0824219643585,0.397539200886,0.0746407152438,0.833666666667,0.2,0.851,211.973185033
350,0.0826196865984,0.398769026959,0.0748202312511,0.833666666667,0.2,0.851,218.431453857
360,0.0824923497378,0.397430476906,0.0754738958584,0.833666666667,0.2,0.851,224.763615284
370,0.0824440501443,0.396308183372,0.0749485968358,0.833666666667,0.2,0.851,233.024357119
380,0.0825479411924,0.396308801352,0.0745097535673,0.833666666667,0.2,0.851,240.150034347
390,0.0825203416501,0.396308799971,0.0747384271941,0.833666666667,0.2,0.851,247.311023016
400,0.0824435159831,0.394918061985,0.0745654071129,0.833666666667,0.2,0.851,254.65581869
410,0.0823479334707,0.39856803995,0.0749983082058,0.833666666667,0.2,0.851,261.69935606
420,0.0822693050052,0.395078884744,0.0748998196868,0.833666666667,0.2,0.851,268.397211153
430,0.0825564293886,0.397531456604,0.0750904395465,0.833666666667,0.2,0.851,275.198097939
440,0.0825469351983,0.397497707402,0.0750752963396,0.833666666667,0.2,0.851,282.045270199
450,0.0825146041494,0.396209047441,0.0750160460576,0.833666666667,0.2,0.851,288.805453321
460,0.0824205209021,0.397706815975,0.0750819090502,0.833666666667,0.2,0.851,295.520932661
470,0.0825240271642,0.396033746762,0.075232600755,0.833666666667,0.2,0.851,302.264706373
480,0.0826891045522,0.397491267067,0.0749914323047,0.833666666667,0.2,0.851,309.604830569
490,0.0825174849532,0.397507056197,0.0745866254155,0.833666666667,0.2,0.851,316.463925191
500,0.0826341547989,0.396790016993,0.0754605038519,0.833666666667,0.2,0.851,324.022493246
510,0.0826469197738,0.396260415755,0.0754339937618,0.833666666667,0.2,0.851,331.916185173
520,0.0824145672098,0.396260657674,0.0752996911354,0.833666666667,0.2,0.851,339.709924291
530,0.082689317464,0.395013847823,0.0753858824723,0.833666666667,0.2,0.851,347.166057244
540,0.0825741041201,0.395012719456,0.0752159266285,0.833666666667,0.2,0.851,354.551266443
550,0.082565804891,0.396188802104,0.0753657451032,0.833666666667,0.2,0.851,362.041659775
560,0.0827397478998,0.395833048203,0.0755454011601,0.833666666667,0.2,0.851,369.526396739
570,0.0825998660988,0.39501413236,0.0756926593374,0.833666666667,0.2,0.851,377.143485141
580,0.0823390361067,0.39626057003,0.0750939710711,0.833666666667,0.2,0.851,384.762730108
590,0.0823683400851,0.395014188322,0.0751379117727,0.833666666667,0.2,0.851,392.84614394
600,0.0825185086304,0.394875696712,0.0758764182217,0.833666666667,0.2,0.851,400.303620151
610,0.0824495726604,0.39501423886,0.0756957049126,0.833666666667,0.2,0.851,407.827154135
620,0.0823234072972,0.396738132755,0.0755217910539,0.833666666667,0.2,0.851,415.936572524
630,0.0823725424868,0.395014238865,0.0752023004638,0.833666666667,0.2,0.851,424.18661295
640,0.0824056943362,0.396260678868,0.0754976758134,0.833666666667,0.2,0.851,432.216412294
650,0.0822446508001,0.396260588304,0.0750614760931,0.833666666667,0.2,0.851,440.313571009
660,0.0823642171025,0.396208331761,0.0751004336514,0.833666666667,0.2,0.851,448.133616298
670,0.0821664040038,0.3948705848,0.0747544480321,0.833666666667,0.2,0.851,455.793392863
680,0.0821491362908,0.39606542574,0.0744578903822,0.833666666667,0.2,0.851,463.354587156
690,0.0822445665391,0.396260500879,0.074735585027,0.833666666667,0.2,0.851,471.090914623
700,0.0822436764495,0.394862452422,0.0748605832358,0.833666666667,0.2,0.851,478.932482316
