iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0835257851117,0.4,0.0745,0.833,0.2,0.851,2.701426843
10,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,29.459644736
20,0.0831666620176,0.398,0.0750000231637,0.833666666667,0.204,0.85,69.482542799
30,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,113.728102208
40,0.083,0.399999999926,0.0745,0.834,0.2,0.851,152.349885134
50,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,192.166197291
60,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,233.016389342
70,0.0828333333333,0.4,0.075,0.834333333333,0.2,0.85,275.305675126
80,0.083,0.4,0.0745,0.834,0.2,0.851,318.204189388
90,0.083,0.4,0.0745,0.834,0.2,0.851,364.009760058
100,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,408.483507931
110,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,461.163370818
120,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,505.877682292
130,0.083000000129,0.4,0.0745,0.834,0.2,0.851,550.566366841
140,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,598.989767387
150,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,641.635306896
160,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,685.519186301
170,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,729.508898525
180,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,775.213115155
190,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,818.756214944
200,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,860.981182939
210,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,904.542062399
220,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,946.911613567
230,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,995.24686104
240,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1051.98735383
250,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1106.11784288
260,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1153.95355693
270,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1194.63754085
280,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1236.64079066
290,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1288.12442819
300,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1333.85428267
310,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1374.33961291
320,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1417.41761257
330,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1459.75203707
340,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1502.99702073
350,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1550.06964307
360,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1593.0607057
370,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1634.54364954
380,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1678.5271072
390,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1720.21372668
400,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1763.77851408
410,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1805.71893048
420,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1845.41052764
430,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1885.83985912
440,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1931.69529547
450,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,1974.408963
460,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,2014.37027425
470,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,2055.51395928
480,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,2099.92296444
