iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.252479513658,0.234610497254,0.25351347476,0.494,0.528,0.493,0.173772261
10,0.25021782895,0.234000000166,0.254709818229,0.498,0.532,0.49,1.925377942
20,0.247919252013,0.236,0.252883505694,0.503333333333,0.528,0.492,3.891360389
30,0.248594831966,0.239889479948,0.255283721399,0.502,0.52,0.489,5.896828089
40,0.247865047371,0.24147251021,0.254510582312,0.504,0.516,0.489,7.776664019
50,0.247122001532,0.239971880309,0.252540368061,0.505,0.52,0.494,9.654306083
60,0.245216301956,0.239857118198,0.253817748611,0.508666666667,0.52,0.491,11.545457439
70,0.244890088868,0.23675785254,0.253672455657,0.509,0.524,0.491,13.492248694
80,0.243997133835,0.236000000017,0.25324302708,0.512,0.528,0.492,15.393809572
90,0.243278491695,0.236000000001,0.252945679839,0.513333333333,0.528,0.492,17.266559579
100,0.240636867402,0.24,0.249356842521,0.518,0.52,0.499,19.134634806
110,0.238745332873,0.241999999999,0.249476160295,0.521666666667,0.516,0.5,21.021025614
120,0.236905640017,0.24399999953,0.249449960846,0.525333333333,0.512,0.5,22.848126568
130,0.23564415531,0.244000715077,0.249635562496,0.527666666667,0.512,0.501,24.733132807
140,0.232543634719,0.25,0.246785925061,0.534,0.5,0.506,26.652450656
150,0.231018100591,0.253530939823,0.24351735678,0.537666666667,0.492,0.512,28.592738503
160,0.227240031062,0.252521959933,0.239262398101,0.545333333333,0.492,0.52,30.578549927
170,0.224426564725,0.25399999637,0.233378878052,0.550333333333,0.492,0.532,32.506639565
180,0.223485431353,0.251999984245,0.23256829625,0.552333333333,0.496,0.534,34.527917686
190,0.222537321657,0.251999984245,0.228369403668,0.554333333333,0.496,0.542,36.551347646
200,0.221262240449,0.251999984245,0.227071519929,0.557333333333,0.496,0.545,38.454351872
210,0.220060846712,0.255703928205,0.226284949269,0.559333333333,0.488,0.547,40.470038733
220,0.217907219993,0.267469180114,0.221701591534,0.563333333333,0.464,0.556,42.43981921
230,0.217490928109,0.265464991391,0.221031717736,0.564,0.468,0.557,44.334192828
240,0.217070987292,0.263999431918,0.220816344293,0.564666666667,0.472,0.557,46.299386167
250,0.213459509746,0.269033007286,0.22018111899,0.572333333333,0.46,0.558,48.163656682
260,0.213156511453,0.269425565792,0.217637871582,0.572666666667,0.46,0.564,50.123769417
270,0.212472723841,0.26998457151,0.216248334831,0.574333333333,0.46,0.567,52.040106574
280,0.210762980209,0.266003629828,0.214757112399,0.578333333333,0.468,0.57,53.968897416
290,0.208385448149,0.271995853762,0.212193236969,0.583,0.456,0.575,55.924791084
300,0.20312639128,0.26400000329,0.206690828703,0.593,0.472,0.586,57.818094773
310,0.198567229102,0.26778616565,0.199486651837,0.602666666667,0.464,0.6,59.725203178
320,0.187380344329,0.283999988463,0.188768878419,0.624666666667,0.432,0.621,61.641178177
330,0.184231561708,0.289988868892,0.186282910806,0.631,0.42,0.625,63.523729101
340,0.183861818414,0.286022405995,0.185419301467,0.631666666667,0.428,0.629,65.408782113
350,0.183549020317,0.287362135065,0.183965845616,0.632333333333,0.424,0.632,67.328125217
360,0.182698697054,0.285999999628,0.181467064308,0.634,0.428,0.637,69.210610228
370,0.182247929739,0.285999999709,0.181777023184,0.634333333333,0.428,0.636,71.112493032
380,0.182127258839,0.28799999994,0.181365643336,0.635,0.424,0.637,73.040191975
390,0.180114860605,0.290074304681,0.177603889973,0.639,0.42,0.644,75.039540903
400,0.179584669433,0.293968851563,0.176100876699,0.64,0.412,0.647,76.856529696
410,0.174827694458,0.295475726455,0.172366513654,0.649333333333,0.408,0.654,78.713809213
420,0.174492189343,0.29580990166,0.172423713356,0.650333333333,0.408,0.654,80.639270449
430,0.173855323803,0.293991495365,0.1723078165,0.652333333333,0.412,0.655,82.531705454
440,0.17226927307,0.29587153087,0.170311687195,0.655333333333,0.408,0.657,84.325436026
450,0.169709450141,0.293995600567,0.16957061234,0.660333333333,0.412,0.66,86.164507392
460,0.168532010153,0.291271725219,0.168740407253,0.662333333333,0.416,0.662,87.976293354
470,0.168195602517,0.290024378481,0.168535960762,0.663,0.42,0.663,89.874687781
480,0.167863932031,0.292000038575,0.168364470311,0.663666666667,0.416,0.663,91.759125276
490,0.167644957973,0.292000038575,0.168364430286,0.664333333333,0.416,0.663,93.550075748
500,0.167323050997,0.292000650825,0.168227956164,0.665,0.416,0.663,95.385403759
510,0.166828990746,0.29000000231,0.168903181931,0.666,0.42,0.662,97.259829241
520,0.164282999637,0.296,0.162846234834,0.671,0.408,0.672,99.287765829
530,0.163953587697,0.296000000059,0.161593722283,0.672,0.408,0.675,101.168848401
540,0.163619322441,0.296000000044,0.162024776281,0.672333333333,0.408,0.675,103.135884232
550,0.163507373903,0.296000000008,0.161752304402,0.672666666667,0.408,0.676,105.105381656
560,0.159996950291,0.295999999993,0.157301627766,0.679666666667,0.408,0.685,107.071252509
570,0.159421074072,0.298000000391,0.157016754793,0.681,0.404,0.685,109.108071009
580,0.157075620503,0.304,0.154893722508,0.685666666667,0.392,0.69,111.054690427
590,0.156672574472,0.304,0.153531350588,0.686333333333,0.392,0.692,113.092006004
600,0.15658320927,0.305568127901,0.152829054926,0.686333333333,0.388,0.694,115.060076156
610,0.15613846026,0.306,0.152257387064,0.687333333333,0.388,0.695,117.095843094
620,0.15603496105,0.306,0.152092982406,0.687666666667,0.388,0.695,118.997457278
630,0.154426874876,0.306,0.149589520866,0.691,0.388,0.7,120.897786694
640,0.154301979087,0.308,0.149195740374,0.691333333333,0.384,0.699,122.797663309
650,0.14095155144,0.318016358797,0.12640577229,0.717666666667,0.364,0.747,124.711289567
660,0.138650980316,0.324009521699,0.122914276932,0.722,0.352,0.754,126.676598486
670,0.136976546482,0.328009522933,0.123687415114,0.725666666667,0.344,0.752,128.576819591
680,0.135514978098,0.322005421304,0.122546038008,0.728333333333,0.356,0.754,130.46718843
690,0.133368774724,0.326,0.117245046435,0.732666666667,0.348,0.766,132.39572691
700,0.130504442602,0.326,0.114252444314,0.738333333333,0.348,0.771,134.387537399
710,0.128997568044,0.326,0.114406961786,0.741333333333,0.348,0.771,136.30526481
720,0.128306012302,0.326000000007,0.114274824071,0.742666666667,0.348,0.77,138.273938197
730,0.125641777849,0.32999884692,0.112005076656,0.748666666667,0.34,0.776,140.206713141
740,0.123497884937,0.333999964599,0.110131887207,0.752666666667,0.332,0.78,142.173981682
750,0.12099880899,0.337987800575,0.108114927436,0.757333333333,0.324,0.784,144.102945883
760,0.120824613835,0.337987800575,0.108177829998,0.758,0.324,0.783,146.036206154
770,0.119954936021,0.33799984382,0.108037810771,0.759666666667,0.324,0.784,148.020849871
780,0.119259539432,0.335999998155,0.10982555577,0.761,0.328,0.78,149.978310898
790,0.118201382402,0.337086605148,0.109113930313,0.763333333333,0.324,0.781,151.976934945
800,0.118061524308,0.338835318993,0.109072531395,0.763333333333,0.32,0.782,153.900745744
810,0.116331621056,0.336000110633,0.10913410033,0.767333333333,0.328,0.781,155.856975062
820,0.115678181693,0.338000110633,0.108057342386,0.768666666667,0.324,0.783,157.788976194
830,0.11534536538,0.340000113358,0.107423427017,0.769333333333,0.32,0.784,159.699006359
840,0.114975518356,0.340640954392,0.106884008818,0.77,0.316,0.785,161.632388779
850,0.114423933225,0.344000000024,0.106469056318,0.771,0.312,0.787,163.493477891
860,0.114193705848,0.342000155858,0.105469964368,0.771333333333,0.316,0.789,165.432460288
870,0.113195351507,0.346562613051,0.101945594034,0.773333333333,0.304,0.796,167.281358691
880,0.111863315252,0.349999432389,0.102827331575,0.776333333333,0.3,0.794,169.177890012
890,0.11089020078,0.353914096634,0.101919881618,0.778,0.292,0.796,171.034865635
