iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0831971218647,0.400000010783,0.0745887459152,0.833666666667,0.2,0.851,0.809809813
10,0.082922206308,0.399999233673,0.0744449132673,0.833666666667,0.2,0.85,8.878422343
20,0.0831552499492,0.4,0.0746095273184,0.833666666667,0.2,0.851,17.367898167
30,0.0830509919397,0.399999997646,0.07437582551,0.833666666667,0.2,0.851,25.65414549
40,0.0829916055536,0.400230124894,0.0746770870924,0.833666666667,0.2,0.851,34.392795425
50,0.0828925964848,0.398752782731,0.0742771685114,0.833666666667,0.2,0.851,42.687191651
60,0.0829051929059,0.397978501694,0.0745946432118,0.833666666667,0.2,0.851,50.756208501
70,0.0829784300652,0.400004768997,0.0745264402633,0.833666666667,0.2,0.851,58.893392812
80,0.0828956939354,0.4,0.0745000003858,0.833666666667,0.2,0.851,67.339523591
90,0.0829656037197,0.400024481749,0.0745000007127,0.833666666667,0.2,0.851,75.91553732
100,0.0829830127844,0.4,0.0742071066648,0.833666666667,0.2,0.851,84.376962571
110,0.0829617534556,0.400000063395,0.0741980388566,0.833666666667,0.2,0.851,93.007879981
120,0.0828826031288,0.4,0.0745000000058,0.833666666667,0.2,0.851,101.024284403
130,0.08297153438,0.4,0.0745000471989,0.833666666667,0.2,0.851,109.245145603
140,0.0829929749155,0.4,0.0745630629496,0.833666666667,0.2,0.851,117.225843941
150,0.0829755854754,0.4,0.0745601539756,0.833666666667,0.2,0.851,125.369957977
160,0.0828801126838,0.4,0.0745608560215,0.833666666667,0.2,0.851,133.446577364
170,0.0829755599191,0.4,0.0745013933969,0.833666666667,0.2,0.851,141.774587836
180,0.0829755413033,0.4,0.0745000006191,0.833666666667,0.2,0.851,150.39689334
190,0.0829957246934,0.4,0.0745000032619,0.833666666667,0.2,0.851,158.989155246
200,0.082975547416,0.4,0.0742738057605,0.833666666667,0.2,0.851,167.468674637
210,0.0829755389654,0.4,0.0745601492955,0.833666666667,0.2,0.851,175.919088132
220,0.083071102816,0.4,0.0745141217878,0.833666666667,0.2,0.851,184.57741194
