iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.192761540258,0.280857225173,0.185403783108,0.575333333333,0.428,0.58,0.0241428960001
10,0.194213806547,0.278482919393,0.182579646125,0.568,0.436,0.594,0.294289200001
20,0.197028354411,0.278436888872,0.183225552353,0.561,0.44,0.597,0.515988817
30,0.195896148237,0.274917381638,0.179189982958,0.568333333333,0.444,0.603,0.755646072
40,0.194234990607,0.276062966429,0.180139733355,0.568666666667,0.444,0.601,1.008111551
50,0.192578584012,0.269115975544,0.182381929512,0.572333333333,0.456,0.594,1.259593445
60,0.188936556644,0.273185568837,0.178357641739,0.582333333333,0.444,0.605,1.477459541
70,0.184190489682,0.281410731195,0.173653871079,0.598,0.424,0.617,1.75031473
80,0.182678977966,0.280061571954,0.171761024091,0.602,0.428,0.622,1.973718587
90,0.180491096045,0.28458073634,0.170638171049,0.604666666667,0.412,0.618,2.218234343
100,0.175660456432,0.282658101925,0.168474529323,0.614666666667,0.412,0.619,2.471895596
110,0.173466327726,0.28501938574,0.166758394918,0.617333333333,0.408,0.625,2.697622698
120,0.159889456023,0.30861343711,0.15215631562,0.646,0.368,0.658,2.927834057
130,0.158646184567,0.315280881718,0.152047014443,0.649333333333,0.36,0.658,3.166203265
140,0.156203841402,0.326274446038,0.146105765558,0.653333333333,0.34,0.671,3.411550979
150,0.1550417576,0.321318609313,0.144198911162,0.656666666667,0.344,0.675,3.652144529
160,0.154370869207,0.321088316555,0.143969942028,0.660666666667,0.348,0.673,3.891953157
170,0.153541805814,0.31753016493,0.144288698368,0.663666666667,0.352,0.674,4.120377546
180,0.151741884218,0.31415021354,0.141959687025,0.666666666667,0.364,0.679,4.37252608
190,0.15103847612,0.309875831577,0.139585119844,0.666333333333,0.376,0.685,4.63383923
200,0.149702826075,0.310644530436,0.140992997171,0.667666666667,0.372,0.677,4.884334042
210,0.145549381591,0.323850229664,0.13425252681,0.678666666667,0.352,0.699,5.135803287
220,0.141157174108,0.334904792173,0.130806026669,0.689,0.332,0.706,5.368491535
230,0.140039161918,0.337902438425,0.131704321777,0.691,0.324,0.704,5.607909851
240,0.139152120799,0.336186384667,0.131922078162,0.691333333333,0.328,0.705,5.845906314
250,0.137719713769,0.339610383994,0.131140334091,0.699333333333,0.32,0.71,6.057698373
260,0.137284876508,0.340894489881,0.13105656322,0.699333333333,0.308,0.712,6.293537809
270,0.137284876508,0.340894489881,0.13105656322,0.699333333333,0.308,0.712,6.512708755
280,0.136767484283,0.340552346591,0.131674251974,0.701,0.308,0.711,6.755415517
290,0.135442261925,0.339336098881,0.130098583523,0.704333333333,0.312,0.717,6.978310583
300,0.132006873774,0.346564772775,0.125451741402,0.713666666667,0.3,0.723,7.207829116
310,0.130782386447,0.348111406572,0.126494821142,0.718,0.3,0.721,7.459189776
320,0.12749920698,0.348792996604,0.122882639536,0.723666666667,0.304,0.723,7.716659336
330,0.126571762173,0.344083801187,0.121876607065,0.724,0.312,0.727,7.977136441
340,0.0918283169919,0.381457903527,0.0819318373925,0.802333333333,0.236,0.825,8.227960128
350,0.0905450533408,0.381413912973,0.0808513358705,0.805333333333,0.236,0.828,8.479402862
360,0.0900258463996,0.38068180192,0.0794425276731,0.807,0.24,0.829,8.737720492
370,0.0895087891613,0.381711420443,0.0787065035447,0.808,0.236,0.831,8.984982659
380,0.0892462888571,0.381598776951,0.0780042571276,0.809333333333,0.236,0.835,9.297365189
390,0.0890162436822,0.381826760156,0.0783470047916,0.811333333333,0.232,0.833,9.584574232
400,0.088625411243,0.384300008449,0.0790450604587,0.812333333333,0.232,0.831,9.92145915
410,0.0878677761665,0.384572188062,0.0803001342597,0.814666666667,0.228,0.825,10.199858642
420,0.087477484686,0.384622679167,0.0805327754335,0.815666666667,0.228,0.825,10.453623169
430,0.0872933512057,0.385402864378,0.0800973654335,0.816666666667,0.228,0.829,10.705463833
440,0.0870982756283,0.385403039772,0.0792797383191,0.816666666667,0.232,0.83,10.987221309
450,0.0868311692154,0.384535966063,0.079425806792,0.818,0.232,0.831,11.264791384
460,0.086727932593,0.384615658001,0.079482658111,0.818333333333,0.232,0.831,11.516831199
470,0.0867034009189,0.385148462416,0.0785870641054,0.818333333333,0.228,0.831,11.786592796
480,0.0865126744841,0.384134853859,0.0781438514765,0.818666666667,0.232,0.831,12.048084277
490,0.0864533553624,0.384243284504,0.0777449308667,0.818666666667,0.232,0.834,12.338013817
500,0.086117795591,0.385175620294,0.0784285430153,0.82,0.228,0.832,12.616885252
510,0.0860592181911,0.39014534636,0.0788811361942,0.820666666667,0.22,0.831,12.883253836
520,0.0859736777706,0.390111612715,0.0790928967204,0.820666666667,0.22,0.831,13.147691985
530,0.0855793622395,0.390672509835,0.0787050258214,0.820666666667,0.216,0.831,13.375103645
540,0.0854721433265,0.390961152386,0.078211039774,0.820666666667,0.22,0.832,13.650080043
550,0.0850979324288,0.388364641047,0.0772415442442,0.822,0.228,0.836,13.920505734
560,0.0850979324288,0.388364641047,0.0772415442442,0.822,0.228,0.836,14.17601257
570,0.0850844531869,0.388370466614,0.0772002653128,0.822333333333,0.228,0.838,14.450778888
580,0.0849982872845,0.389902026317,0.0766756069457,0.822333333333,0.224,0.838,14.758329345
590,0.0844942747455,0.389981029293,0.0765821660778,0.822333333333,0.22,0.839,15.065997146
600,0.0844431350916,0.389878201546,0.0761766159167,0.823,0.22,0.841,15.39389325
610,0.0840109911708,0.388814696418,0.0787043386585,0.823666666667,0.224,0.832,15.666702786
620,0.0835119500925,0.389884216061,0.0778290780678,0.825333333333,0.22,0.835,15.92674135
630,0.083212879945,0.400397602558,0.0742975358871,0.833,0.2,0.851,16.227851864
640,0.0831320929725,0.400397547428,0.0743651017905,0.833666666667,0.2,0.851,16.480680799
650,0.0831026687043,0.40039767609,0.0744074471677,0.833666666667,0.2,0.85,16.767394029
660,0.0830473338707,0.400397681989,0.0744110458428,0.833666666667,0.2,0.85,17.036272147
670,0.0829558552308,0.400397869739,0.0743929006845,0.833666666667,0.2,0.851,17.306195327
680,0.0828039624434,0.400397781057,0.0743221207992,0.833666666667,0.2,0.851,17.55467083
690,0.0827877071932,0.400397603463,0.0743369364799,0.833666666667,0.2,0.851,17.823852029
700,0.0827867661868,0.400397603463,0.0743353070247,0.833666666667,0.2,0.851,18.070505188
710,0.0827674472715,0.40039753912,0.0743352626163,0.833666666667,0.2,0.851,18.313478551
720,0.08271781303,0.400397712908,0.07444090358,0.833666666667,0.2,0.851,18.543861651
730,0.0827098886188,0.400397712958,0.0744409587365,0.833666666667,0.2,0.851,18.796003031
740,0.0827096027871,0.400397712971,0.0744399726829,0.833666666667,0.2,0.851,19.069887439
750,0.0826902509616,0.400397687225,0.0745048005623,0.833666666667,0.2,0.851,19.315102874
760,0.0826678146664,0.399011755466,0.0744720408736,0.833666666667,0.2,0.851,19.573308562
770,0.0826671312199,0.399011755466,0.0744799809593,0.833666666667,0.2,0.851,19.846592495
