iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.164556818246,0.344596156088,0.162384503616,0.646333333333,0.288,0.645,0.0233951069999
10,0.102923410356,0.373158376903,0.0999371762423,0.782666666667,0.248,0.779,0.267101288
20,0.104715685758,0.368719606944,0.0992082747115,0.774333333333,0.26,0.784,0.497547909999
30,0.103952217838,0.375472347767,0.0993510802782,0.777666666667,0.244,0.781,0.728885177999
40,0.108498552256,0.370291461364,0.103426273666,0.762333333333,0.252,0.773,0.975606863997
50,0.107859918815,0.364870446581,0.103515144993,0.766666666667,0.256,0.766,1.213587983
60,0.107826894507,0.367541082084,0.102795693593,0.766666666667,0.248,0.776,1.443398071
70,0.106329813564,0.363887217378,0.0995214980046,0.771666666667,0.26,0.781,1.651343807
80,0.106368663438,0.369055460012,0.100715674963,0.772333333333,0.252,0.78,1.86163918
90,0.106686674588,0.367464499653,0.10109236239,0.772333333333,0.252,0.774,2.080014683
100,0.105793906849,0.369873854081,0.0998359208048,0.776333333333,0.248,0.776,2.294610443
110,0.0936603551895,0.382682509345,0.0864628789426,0.805666666667,0.232,0.816,2.511862989
120,0.0929586579732,0.37808742061,0.0867812480237,0.807666666667,0.24,0.818,2.749553132
130,0.0928108920477,0.378102859728,0.0869336947622,0.808,0.24,0.819,3.045027407
140,0.0889492459337,0.382661486175,0.0843415223874,0.816666666667,0.232,0.824,3.321696581
150,0.0888290190501,0.386180237381,0.0841857182472,0.817333333333,0.224,0.826,3.590770663
160,0.0888290190501,0.386180237381,0.0841857182472,0.817333333333,0.224,0.826,3.83967634
170,0.0881469582926,0.387892982216,0.0836103197837,0.817,0.22,0.827,4.090202784
180,0.0881453391613,0.386991885821,0.0837586297987,0.816333333333,0.224,0.827,4.330798347
190,0.0878995078228,0.382333318712,0.0848426251173,0.817333333333,0.232,0.821,4.563475533
200,0.0874823612805,0.380405971266,0.0840082720711,0.819666666667,0.232,0.822,4.787979441
210,0.0869557462318,0.381484129837,0.0842586105611,0.820666666667,0.236,0.825,5.113543227
220,0.0868122942759,0.38308438979,0.0847256193903,0.820666666667,0.232,0.822,5.35897012
230,0.0864489503791,0.386832034317,0.0844133625615,0.821666666667,0.216,0.824,5.592124638
240,0.0862369011624,0.387031967924,0.0846353599005,0.822666666667,0.216,0.824,5.81392533
250,0.0862369011624,0.387031967924,0.0846353599005,0.822666666667,0.216,0.824,6.048238734
260,0.0861216179212,0.38846445354,0.0848741012183,0.822666666667,0.216,0.823,6.276653818
270,0.0860841531181,0.385575859864,0.0853350557924,0.823,0.224,0.823,6.495681301
280,0.0860119298551,0.387331218372,0.0849565085953,0.822333333333,0.22,0.824,6.710110111
290,0.085887725536,0.387455110222,0.0852737763518,0.821666666667,0.22,0.822,6.924378833
300,0.0856078784544,0.388577083293,0.0854616126939,0.824333333333,0.216,0.82,7.153203126
310,0.0854617318836,0.387164765511,0.0851957463218,0.825,0.216,0.822,7.371867035
320,0.085151276889,0.386780791883,0.0845755888478,0.824666666667,0.216,0.82,7.609930864
330,0.0848812179586,0.388525283573,0.0849063912868,0.825,0.216,0.816,7.840600418
340,0.084880722497,0.388525547875,0.0849061496271,0.825,0.216,0.816,8.065671958
350,0.084848873718,0.387097566543,0.0846620231266,0.826333333333,0.216,0.819,8.288145231
360,0.0848163270008,0.385835780416,0.0853840431661,0.827333333333,0.22,0.818,8.525647498
370,0.0847848559163,0.387051670281,0.0852587699425,0.827666666667,0.216,0.816,8.761065878
380,0.0846164904621,0.38756080946,0.0854909139176,0.827666666667,0.22,0.815,8.998026919
390,0.0843781730482,0.387759022692,0.0854307347841,0.827666666667,0.22,0.814,9.268702731
400,0.083927632034,0.387269819893,0.0836247688867,0.828666666667,0.22,0.818,9.504220728
410,0.0838870416056,0.387136022441,0.0834921221717,0.829,0.22,0.819,9.740610492
420,0.0838740345272,0.387193329447,0.083450016167,0.829,0.22,0.817,9.975824435
430,0.0838592232106,0.387343422686,0.0834380361789,0.829,0.22,0.817,10.196942107
440,0.0838592232106,0.387343422686,0.0834380361789,0.829,0.22,0.817,10.42286571
450,0.0833876016256,0.38784664679,0.0829097774672,0.83,0.22,0.821,10.622332187
460,0.0832425757933,0.386288399291,0.0829248095265,0.830333333333,0.224,0.821,10.841470703
470,0.0832407249541,0.38630738431,0.0831941459775,0.830333333333,0.224,0.821,11.074422016
480,0.0831323897569,0.386700487087,0.0833993353481,0.830333333333,0.228,0.82,11.312362351
490,0.0830018257723,0.386829461129,0.0832491140676,0.831333333333,0.228,0.82,11.540318822
500,0.0827949502124,0.384429857989,0.0835746607028,0.831666666667,0.232,0.821,11.780428587
510,0.082668568188,0.384458723211,0.0835690921742,0.833,0.232,0.82,11.998318618
520,0.0826078338282,0.384760760006,0.0830255317658,0.833,0.232,0.823,12.226864459
530,0.0825063409201,0.386001062317,0.0829742837861,0.833333333333,0.224,0.825,12.463329294
540,0.0823977248906,0.384926570541,0.0833802679924,0.833666666667,0.228,0.823,12.701120474
550,0.0823642993382,0.38492457541,0.08342647817,0.833333333333,0.228,0.822,12.931680964
560,0.0823640740695,0.384918362934,0.083422294924,0.833333333333,0.228,0.822,13.150845193
570,0.0823365218239,0.384934527783,0.0834117377297,0.833666666667,0.228,0.822,13.399991147
580,0.082272576909,0.386147619181,0.0826445481393,0.834333333333,0.228,0.827,13.631109855
590,0.0821191837218,0.387768177835,0.0826031561812,0.834333333333,0.224,0.829,13.896493325
600,0.0821171361378,0.387755815085,0.0826085932731,0.834333333333,0.224,0.829,14.110402724
610,0.0818728488776,0.387452979642,0.0827223731375,0.835333333333,0.224,0.829,14.334391715
620,0.0818724858702,0.387339406928,0.0826881855012,0.835333333333,0.224,0.829,14.537087325
630,0.0817699416201,0.387617416239,0.0825670038073,0.835333333333,0.224,0.828,14.770007998
640,0.0817099512217,0.387592919707,0.0827124678822,0.835,0.224,0.828,15.010431381
650,0.0817099512217,0.387592919707,0.0827124678822,0.835,0.224,0.828,15.252838778
