iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0831830227496,0.398913017218,0.0744840420526,0.833666666667,0.2,0.851,0.297475613999
10,0.0830385546013,0.4,0.074500075079,0.833666666667,0.2,0.851,3.558599205
20,0.0831427790482,0.4,0.074392852572,0.833666666667,0.2,0.851,6.66979910701
30,0.08310180602,0.39856445416,0.0747197324719,0.833666666667,0.2,0.851,9.99073283701
40,0.0829925869077,0.399987514282,0.0746257340939,0.834,0.2,0.851,13.168633641
50,0.0830108005977,0.400000000107,0.0745675419471,0.833666666667,0.2,0.851,16.543726825
60,0.0828525064037,0.397991708219,0.0750648984145,0.834,0.204,0.85,20.014475003
70,0.0828573654153,0.398000414235,0.0741898563245,0.834333333333,0.204,0.851,23.420186524
80,0.0828219783239,0.400002241531,0.0740398827659,0.834,0.2,0.852,26.933114056
90,0.0830213742063,0.398000000277,0.0745164568723,0.833333333333,0.204,0.851,30.392809041
100,0.0830416569332,0.400000057636,0.0745240065669,0.834,0.2,0.851,33.930412221
110,0.0831755537351,0.399822635861,0.0745565180643,0.833666666667,0.2,0.851,37.42581184
120,0.0828104488501,0.395999815079,0.0751583376268,0.833333333333,0.208,0.85,40.924384529
130,0.0829283172289,0.397999982675,0.0753117915388,0.833666666667,0.204,0.849,44.254113923
140,0.0829152652736,0.400002196685,0.0747505381248,0.834333333333,0.2,0.85,47.664547108
150,0.0830921691573,0.397999924253,0.0747596730498,0.833666666667,0.204,0.85,51.015410024
160,0.0828134315029,0.39904628429,0.0748354559657,0.834333333333,0.2,0.85,54.47415468
170,0.083268918671,0.397606042742,0.0747946854941,0.833666666667,0.204,0.851,57.864374427
180,0.0829942770856,0.396000403097,0.0742007701895,0.834,0.208,0.852,61.218666673
190,0.0829976685405,0.397997382524,0.0753635782592,0.834,0.204,0.848,64.460345661
200,0.0828033604087,0.395998857358,0.0754446793466,0.834333333333,0.208,0.849,67.820538807
210,0.0828087377067,0.395315213674,0.0749949283781,0.834333333333,0.208,0.85,71.079859622
220,0.0829895656671,0.394705962147,0.0754578359426,0.834,0.208,0.848,74.372722733
230,0.0830034673996,0.394000112315,0.0750377179886,0.834,0.212,0.849,77.42261231
240,0.0832265542615,0.396809097172,0.074798877371,0.833,0.204,0.85,80.467976875
250,0.0832811729618,0.39798390606,0.0750996501198,0.833333333333,0.204,0.85,83.669906586
260,0.0831678280218,0.398856035973,0.0750781873469,0.833333333333,0.2,0.849,86.82820823
270,0.0832898922193,0.396000008041,0.0751498606815,0.833333333333,0.208,0.849,89.9699604
280,0.0833516089925,0.39999997428,0.0746220802727,0.833333333333,0.2,0.851,93.155392302
290,0.0833474849704,0.399999990448,0.0749897536113,0.833333333333,0.2,0.85,96.322763002
