iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.396165011741,0.107383826961,0.400183837874,0.199,0.772,0.191,0.0304763280001
10,0.395840134965,0.107272620896,0.400859625508,0.197666666667,0.776,0.191,0.352357450997
20,0.39623670454,0.106970692065,0.400420842079,0.197666666667,0.776,0.193,0.667671132995
30,0.398162656922,0.109264149896,0.403036944564,0.192666666667,0.772,0.188,0.967414831994
40,0.397495801744,0.106066280199,0.402687652264,0.192333333333,0.78,0.187,1.27258607699
50,0.397741248446,0.108976782217,0.403172465217,0.193,0.772,0.185,1.56589777799
60,0.395531272681,0.107313783468,0.401575052391,0.196666666667,0.772,0.187,1.88245367799
70,0.395320979644,0.106701461062,0.401331846504,0.195333333333,0.776,0.19,2.21756198799
80,0.395413981363,0.104816499573,0.401314631264,0.196333333333,0.784,0.193,2.52998989199
90,0.394945449405,0.105823666268,0.401555920437,0.198333333333,0.78,0.19,2.859004704
100,0.394848434404,0.106780601939,0.40227666826,0.196333333333,0.772,0.188,3.167968612
110,0.400238400199,0.104283737207,0.407201977706,0.188333333333,0.776,0.178,3.480836593
120,0.400185939699,0.103437733901,0.407323797903,0.188666666667,0.78,0.176,3.818178258
130,0.400914107691,0.107111651488,0.407780860197,0.187333333333,0.772,0.176,4.10997789
140,0.401120191904,0.104448131635,0.408145021137,0.186,0.78,0.177,4.456327177
150,0.401346362254,0.10420563323,0.408554479343,0.187666666667,0.776,0.178,4.779518085
160,0.402380873001,0.104278528074,0.40870778437,0.184333333333,0.776,0.177,5.089350443
170,0.402994170365,0.104806076382,0.407982844392,0.182333333333,0.776,0.18,5.431208761
180,0.404201504656,0.103645105165,0.408379538805,0.183,0.78,0.176,5.747366458
190,0.404500656655,0.103073975871,0.409287841493,0.183,0.78,0.176,6.060096664
200,0.404368741432,0.100953475193,0.409503950107,0.182,0.788,0.175,6.355033717
210,0.403120339027,0.101687487533,0.40874357336,0.183,0.788,0.177,6.685429761
220,0.403135430582,0.103039529583,0.409466546808,0.183333333333,0.784,0.175,6.984199024
230,0.402833231434,0.103268374234,0.409453735378,0.186,0.78,0.177,7.290408837
240,0.40221725657,0.105109830289,0.408567752698,0.187,0.776,0.18,7.588486902
250,0.402838391551,0.106744179862,0.408543098461,0.186333333333,0.772,0.179,7.868621169
260,0.399894189787,0.107314858231,0.407446990783,0.192,0.772,0.181,8.177758145
270,0.399363264779,0.106595079061,0.406347378327,0.193,0.772,0.184,8.48047799
280,0.397516919295,0.114455981284,0.403763557902,0.199,0.752,0.186,8.807905941
290,0.397764109289,0.115038171711,0.404358854609,0.198333333333,0.752,0.184,9.141825765
300,0.397975824454,0.112615440361,0.403293273205,0.196,0.752,0.187,9.470867314
310,0.397495540501,0.113220228705,0.403126994265,0.194666666667,0.748,0.188,9.795197417
320,0.397023264744,0.114087250714,0.402903311077,0.196333333333,0.756,0.189,10.201369544
330,0.389282255369,0.117748978375,0.39537434879,0.211333333333,0.748,0.204,10.541674018
340,0.387459327287,0.120806684705,0.394943021385,0.217,0.74,0.202,10.875831495
350,0.38686247382,0.119845325803,0.392764648921,0.216333333333,0.736,0.211,11.192202952
360,0.385872827432,0.120593637639,0.394718422385,0.218333333333,0.736,0.204,11.521066849
370,0.390061556924,0.120457005467,0.397622993308,0.208666666667,0.744,0.201,11.829122756
380,0.390269276649,0.118957331205,0.397900283001,0.209333333333,0.744,0.199,12.164143003
390,0.398368712467,0.121998374051,0.403945090243,0.194333333333,0.74,0.186,12.499921937
400,0.404112904082,0.106535500906,0.412265820406,0.187,0.772,0.175,12.818551878
410,0.404768138022,0.108861167262,0.412620588241,0.186666666667,0.764,0.176,13.178199148
420,0.405024738004,0.10810327071,0.41271872755,0.185666666667,0.764,0.175,13.501254355
430,0.405821918707,0.10772891653,0.413737733774,0.185333333333,0.764,0.17,13.809664012
440,0.405823429916,0.108265583444,0.413060904807,0.184333333333,0.76,0.172,14.141964923
450,0.406622344327,0.10714459479,0.413528327717,0.182666666667,0.768,0.173,14.456521273
460,0.406904768931,0.105975808109,0.414226897536,0.182666666667,0.776,0.172,14.789531108
470,0.405157751185,0.110811099169,0.410167421134,0.184666666667,0.768,0.18,15.079552826
480,0.405305915603,0.110767516772,0.41092233738,0.183666666667,0.768,0.177,15.366654318
490,0.405117682531,0.110622550023,0.411954972138,0.184,0.768,0.175,15.680550751
500,0.405347830065,0.110174905477,0.411590491558,0.183,0.772,0.174,15.994948469
510,0.406341385966,0.109144306115,0.412318808875,0.181,0.772,0.173,16.292553124
520,0.406368991733,0.108641999883,0.413450482022,0.182,0.768,0.171,16.601223503
530,0.40642689579,0.105225370429,0.41311677505,0.182,0.784,0.172,16.898402028
