iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.261600306234,0.214020765005,0.259338973014,0.476333333333,0.572,0.481,0.131725594001
10,0.26138654624,0.217168171141,0.25825896214,0.476666666667,0.564,0.482,1.37786693901
20,0.263076583517,0.215779010251,0.259339101604,0.473,0.568,0.48,2.60827747201
30,0.260533564293,0.218179236296,0.253439604761,0.477666666667,0.564,0.492,4.02899554802
40,0.25474918851,0.220335237511,0.246417188787,0.489666666667,0.56,0.506,5.48576453403
50,0.261769434331,0.215999992678,0.257691251001,0.475666666667,0.568,0.483,6.94950294703
60,0.260918624127,0.216000000164,0.257219031275,0.476666666667,0.568,0.483,8.41724209403
70,0.265762501447,0.208003811092,0.263536705911,0.467,0.584,0.47,9.88929437704
80,0.265686094448,0.206309992124,0.265658951382,0.467666666667,0.588,0.467,11.349595069
90,0.265184815793,0.208023021917,0.261094441286,0.467666666667,0.584,0.476,12.846036851
100,0.264200888056,0.205934611971,0.261596574868,0.470333333333,0.588,0.475,14.317364839
110,0.262239913675,0.210000000222,0.256670486361,0.474333333333,0.58,0.486,15.796780735
120,0.259827715186,0.217995164573,0.257467095785,0.477333333333,0.564,0.485,17.277922001
130,0.257673716134,0.218000000002,0.250620623831,0.483666666667,0.564,0.498,18.748448267
140,0.257995158445,0.215902447985,0.252954409882,0.483,0.568,0.493,20.217186867
150,0.263387434124,0.217926395122,0.255815428179,0.471333333333,0.564,0.487,21.677482013
160,0.260354647916,0.22202982684,0.254223604491,0.478333333333,0.556,0.491,23.146143107
170,0.258388425055,0.233795389685,0.251198112153,0.481,0.532,0.497,24.656110583
180,0.262051377259,0.229970904628,0.256595268378,0.474333333333,0.54,0.487,26.179599626
190,0.264218274168,0.230000011768,0.258539483628,0.469666666667,0.54,0.482,27.678346749
200,0.266049309739,0.223421644899,0.257617575194,0.466666666667,0.552,0.483,29.196132249
210,0.264980328329,0.226000000599,0.2579343581,0.469,0.548,0.483,30.684692366
