iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0833333305233,0.4,0.075,0.833333333333,0.2,0.85,1.630895209
10,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,21.435175281
20,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,43.354967072
30,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,64.125549928
40,0.0830000000005,0.4,0.0755,0.834,0.2,0.849,85.060152036
50,0.083,0.398,0.075,0.834,0.204,0.85,106.241155307
60,0.0831666666667,0.4,0.074,0.833666666667,0.2,0.852,126.252046267
70,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,145.657803816
80,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,166.156868951
90,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,185.806470073
100,0.083,0.4,0.0747745904321,0.834,0.2,0.85,205.781677343
110,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,225.86005759
120,0.0831666666629,0.4,0.0740000000001,0.833666666667,0.2,0.852,246.081660766
130,0.083,0.4,0.0745,0.834,0.2,0.851,267.39671225
140,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,288.029004374
150,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,307.087681284
160,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,327.703845895
170,0.083,0.4,0.0745,0.834,0.2,0.851,348.634283885
180,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,368.53839031
190,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,387.253620733
200,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,406.676510607
210,0.083,0.4,0.0745,0.834,0.2,0.851,425.630523738
220,0.083,0.4,0.0745,0.834,0.2,0.851,443.450841499
230,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,463.177763515
240,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,482.426135407
250,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,501.402201199
260,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,521.780966547
270,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,541.023181859
280,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,561.639027868
290,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,581.182090295
300,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,599.604432511
310,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,618.694629803
320,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,637.036127442
330,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,653.633909409
340,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,670.671012747
350,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,688.249282093
360,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,707.469974258
370,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,724.307421486
380,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,740.57225554
