iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0828463158036,0.394,0.0790000008548,0.834333333333,0.212,0.842,3.092369398
10,0.0828329719989,0.402,0.0755,0.834333333333,0.196,0.849,34.424881736
20,0.0831621683589,0.398,0.076497835103,0.833666666667,0.204,0.847,67.445379394
30,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,102.061104289
40,0.083090885898,0.4,0.074,0.833666666667,0.2,0.852,136.349038184
50,0.083,0.4,0.0745,0.834,0.2,0.851,171.377200764
60,0.083,0.4,0.0745,0.834,0.2,0.851,204.533700187
70,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,237.027607188
80,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,269.987784295
90,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,303.283036631
100,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,336.49886938
110,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,369.556351602
120,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,403.246211859
130,0.083,0.4,0.0749999960949,0.834,0.2,0.85,436.927351469
140,0.083,0.4,0.0745,0.834,0.2,0.851,469.960778295
150,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,503.672259799
160,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,536.964296632
170,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,570.132202881
180,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,604.400585868
190,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,639.155918179
200,0.0831666666667,0.4,0.0749999987342,0.833666666667,0.2,0.85,672.706593743
210,0.0831666666667,0.4,0.0747178742915,0.833666666667,0.2,0.85,706.238696221
220,0.0831666666667,0.4,0.0745000000132,0.833666666667,0.2,0.851,738.457193392
230,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,772.951494253
240,0.0831666666667,0.4,0.0745000381547,0.833666666667,0.2,0.851,805.835826683
250,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,839.436127366
260,0.0831666666667,0.4,0.0745011036527,0.833666666667,0.2,0.851,873.209409204
270,0.0831666666667,0.4,0.0749999209985,0.833666666667,0.2,0.85,905.699695625
280,0.0831666666667,0.4,0.0745,0.833666666667,0.2,0.851,939.636856476
